相对强度 运行#3	位置 (米 m) 运行#3
0.033463	0.13738
0.034485	0.13740
0.030304	0.13740
0.031631	0.13742
0.033051	0.13744
0.033768	0.13744
0.031631	0.13746
0.032547	0.13746
0.034485	0.13746
0.032242	0.13746
0.032852	0.13746
0.031326	0.13746
0.031219	0.13746
0.030914	0.13746
0.032135	0.13748
0.032959	0.13752
0.033569	0.13760
0.033661	0.13766
0.033264	0.13774
0.030304	0.13782
0.032745	0.13790
0.032852	0.13804
0.030106	0.13819
0.031433	0.13835
0.033569	0.13845
0.033661	0.13855
0.029907	0.13863
0.032654	0.13871
0.033661	0.13877
0.030823	0.13882
0.032745	0.13888
0.032242	0.13894
0.033875	0.13900
0.033356	0.13904
0.030106	0.13910
0.030304	0.13914
0.033356	0.13918
0.035904	0.13922
0.030609	0.13924
0.032135	0.13926
0.032547	0.13930
0.033661	0.13932
0.029602	0.13934
0.031937	0.13936
0.034073	0.13938
0.034683	0.13940
0.029800	0.13942
0.032547	0.13946
0.031433	0.13948
0.032959	0.13951
0.032654	0.13957
0.028992	0.13961
0.032043	0.13967
0.033875	0.13973
0.029388	0.13981
0.032959	0.13989
0.030304	0.13997
0.031738	0.14007
0.032349	0.14015
0.030823	0.14023
0.033875	0.14028
0.032654	0.14036
0.032242	0.14042
0.032959	0.14048
0.030716	0.14052
0.034073	0.14056
0.029388	0.14060
0.033051	0.14064
0.031738	0.14068
0.033463	0.14068
0.032043	0.14070
0.032135	0.14072
0.031525	0.14072
0.031937	0.14080
0.032547	0.14090
0.030716	0.14103
0.034271	0.14115
0.034485	0.14125
0.028580	0.14137
0.030197	0.14147
0.034073	0.14153
0.032242	0.14159
0.032242	0.14163
0.029694	0.14166
0.032745	0.14170
0.034790	0.14174
0.030304	0.14178
0.029907	0.14180
0.033463	0.14182
0.035294	0.14182
0.029388	0.14184
0.031433	0.14186
0.031433	0.14188
0.034485	0.14190
0.031525	0.14192
0.028885	0.14194
0.033966	0.14194
0.033661	0.14196
0.031738	0.14196
0.029694	0.14196
0.033051	0.14198
0.033463	0.14200
0.031433	0.14202
0.029800	0.14204
0.033966	0.14206
0.034180	0.14210
0.032745	0.14214
0.031326	0.14216
0.032745	0.14218
0.034882	0.14222
0.031219	0.14224
0.028778	0.14228
0.032654	0.14232
0.034485	0.14236
0.029602	0.14239
0.030411	0.14241
0.033157	0.14245
0.035095	0.14247
0.031631	0.14249
0.033569	0.14253
0.032852	0.14255
0.032745	0.14257
0.030411	0.14259
0.030304	0.14261
0.032654	0.14263
0.034180	0.14265
0.029388	0.14269
0.032852	0.14271
0.032242	0.14275
0.033157	0.14281
0.029495	0.14289
0.032242	0.14297
0.032135	0.14305
0.033966	0.14312
0.029800	0.14320
0.033569	0.14326
0.032852	0.14332
0.031525	0.14340
0.032547	0.14346
0.031937	0.14352
0.031631	0.14358
0.032654	0.14364
0.033356	0.14370
0.032852	0.14376
0.032852	0.14381
0.033463	0.14385
0.029694	0.14389
0.032745	0.14393
0.033966	0.14395
0.031937	0.14399
0.030914	0.14401
0.032242	0.14403
0.033661	0.14405
0.032135	0.14407
0.032547	0.14407
0.030823	0.14407
0.032135	0.14407
0.031631	0.14407
0.030106	0.14409
0.031738	0.14409
0.034073	0.14409
0.032349	0.14409
0.032654	0.14411
0.032745	0.14413
0.030197	0.14415
0.032959	0.14415
0.032547	0.14417
0.030518	0.14417
0.030609	0.14417
0.034378	0.14417
0.030411	0.14417
0.032440	0.14417
0.030609	0.14417
0.033356	0.14417
0.032745	0.14417
0.030914	0.14419
0.033356	0.14421
0.034073	0.14423
0.030411	0.14427
0.031128	0.14429
0.033463	0.14433
0.033356	0.14437
0.032852	0.14439
0.032654	0.14443
0.032959	0.14447
0.031937	0.14451
0.030716	0.14456
0.032547	0.14460
0.031021	0.14466
0.034790	0.14470
0.031219	0.14474
0.031738	0.14478
0.033264	0.14482
0.033157	0.14486
0.029190	0.14490
0.032959	0.14494
0.032135	0.14498
0.034073	0.14504
0.032440	0.14510
0.032547	0.14514
0.032349	0.14518
0.032135	0.14522
0.032349	0.14525
0.029999	0.14527
0.032852	0.14527
0.032349	0.14529
0.030518	0.14531
0.031433	0.14533
0.032852	0.14537
0.032242	0.14541
0.032135	0.14545
0.033264	0.14551
0.033966	0.14555
0.032547	0.14561
0.033463	0.14565
0.033661	0.14569
0.033569	0.14573
0.032043	0.14577
0.031326	0.14579
0.033768	0.14583
0.032135	0.14587
0.034378	0.14591
0.031738	0.14593
0.033463	0.14596
0.034378	0.14600
0.032242	0.14602
0.033264	0.14606
0.031937	0.14608
0.032959	0.14610
0.035095	0.14612
0.033051	0.14616
0.033463	0.14620
0.032959	0.14624
0.033966	0.14628
0.033463	0.14634
0.033051	0.14638
0.030609	0.14642
0.033569	0.14646
0.032654	0.14648
0.032959	0.14648
0.031326	0.14650
0.032959	0.14650
0.030914	0.14650
0.031326	0.14652
0.033463	0.14652
0.033051	0.14652
0.030716	0.14652
0.033157	0.14652
0.033051	0.14658
0.033569	0.14662
0.031631	0.14669
0.031433	0.14679
0.033051	0.14687
0.033966	0.14695
0.031525	0.14699
0.032242	0.14703
0.031937	0.14707
0.034073	0.14711
0.032654	0.14713
0.031219	0.14717
0.032654	0.14721
0.033875	0.14725
0.029800	0.14731
0.033768	0.14733
0.033051	0.14735
0.034683	0.14737
0.032654	0.14739
0.030716	0.14739
0.032745	0.14739
0.032547	0.14740
0.030823	0.14742
0.032043	0.14742
0.033157	0.14744
0.034180	0.14744
0.029907	0.14744
0.032135	0.14746
0.031219	0.14746
0.033661	0.14746
0.031937	0.14748
0.030716	0.14750
0.033768	0.14752
0.032349	0.14754
0.032959	0.14756
0.033157	0.14758
0.031326	0.14760
0.034180	0.14762
0.031525	0.14764
0.033051	0.14766
0.033157	0.14768
0.033463	0.14772
0.030914	0.14776
0.033463	0.14780
0.034271	0.14784
0.034378	0.14788
0.030914	0.14794
0.031738	0.14798
0.033768	0.14802
0.033768	0.14806
0.032440	0.14808
0.031631	0.14812
0.031937	0.14813
0.035187	0.14817
0.029999	0.14825
0.030823	0.14835
0.033661	0.14843
0.032349	0.14851
0.033157	0.14859
0.032654	0.14865
0.032135	0.14869
0.034576	0.14873
0.030304	0.14875
0.031631	0.14879
0.033356	0.14883
0.035187	0.14886
0.031021	0.14890
0.033157	0.14896
0.033356	0.14900
0.034485	0.14904
0.031219	0.14908
0.031219	0.14910
0.033157	0.14912
0.035294	0.14914
0.029800	0.14916
0.033356	0.14918
0.031021	0.14920
0.032043	0.14924
0.030106	0.14926
0.032547	0.14930
0.032440	0.14932
0.032043	0.14936
0.029297	0.14938
0.032745	0.14942
0.031738	0.14946
0.031219	0.14950
0.032440	0.14954
0.030106	0.14957
0.032440	0.14961
0.033157	0.14965
0.029800	0.14971
0.033264	0.14975
0.030823	0.14981
0.032242	0.14985
0.030411	0.14991
0.031525	0.14995
0.033768	0.14997
0.031631	0.14999
0.032135	0.15003
0.032349	0.15005
0.031738	0.15007
0.033966	0.15009
0.029800	0.15009
0.033569	0.15011
0.033356	0.15013
0.034271	0.15013
0.033051	0.15013
0.030518	0.15013
0.031525	0.15013
0.034180	0.15013
0.032959	0.15013
0.030518	0.15015
0.030823	0.15023
0.033661	0.15034
0.029602	0.15042
0.032242	0.15050
0.031219	0.15056
0.034180	0.15060
0.032547	0.15066
0.032349	0.15070
0.032242	0.15076
0.033875	0.15080
0.030716	0.15084
0.030914	0.15088
0.033356	0.15090
0.034485	0.15092
0.031738	0.15094
0.032135	0.15096
0.030106	0.15098
0.031738	0.15098
0.032135	0.15099
0.030197	0.15101
0.031525	0.15101
0.034180	0.15105
0.030518	0.15107
0.031433	0.15109
0.032349	0.15111
0.034271	0.15115
0.032043	0.15117
0.033264	0.15119
0.031631	0.15121
0.033157	0.15123
0.032440	0.15125
0.030914	0.15127
0.031631	0.15127
0.031433	0.15129
0.031021	0.15129
0.032852	0.15129
0.031830	0.15129
0.033569	0.15131
0.031219	0.15131
0.032852	0.15131
0.031631	0.15131
0.034378	0.15129
0.030609	0.15129
0.033768	0.15129
0.032135	0.15129
0.034180	0.15129
0.031433	0.15129
0.032547	0.15129
0.032745	0.15129
0.031021	0.15129
0.031433	0.15129
0.032654	0.15129
0.031021	0.15129
0.033768	0.15131
0.029190	0.15135
0.032349	0.15141
0.030823	0.15151
0.033875	0.15163
0.032043	0.15170
0.033157	0.15180
0.032547	0.15190
0.031830	0.15198
0.031631	0.15204
0.033569	0.15208
0.031021	0.15214
0.034073	0.15220
0.030411	0.15226
0.029800	0.15232
0.032959	0.15238
0.032745	0.15243
0.030609	0.15247
0.031326	0.15253
0.032745	0.15259
0.033875	0.15263
0.029907	0.15265
0.032745	0.15267
0.032242	0.15269
0.032745	0.15269
0.030197	0.15269
0.032852	0.15271
0.031433	0.15271
0.034485	0.15273
0.030716	0.15275
0.032547	0.15277
0.033051	0.15281
0.032959	0.15283
0.032242	0.15289
0.030518	0.15293
0.030304	0.15297
0.031326	0.15301
0.033051	0.15303
0.032043	0.15307
0.032242	0.15309
0.034485	0.15311
0.032440	0.15313
0.033051	0.15316
0.032654	0.15320
0.031830	0.15324
0.029694	0.15328
0.032440	0.15334
0.031128	0.15338
0.033569	0.15342
0.030716	0.15344
0.029907	0.15348
0.032349	0.15352
0.034073	0.15356
0.031021	0.15360
0.032959	0.15364
0.033051	0.15368
0.032959	0.15374
0.033157	0.15378
0.033157	0.15384
0.032547	0.15391
0.032135	0.15401
0.031830	0.15409
0.031937	0.15419
0.032745	0.15433
0.031830	0.15451
0.032043	0.15464
0.030518	0.15476
0.031128	0.15486
0.033463	0.15496
0.031738	0.15504
0.032043	0.15510
0.032745	0.15516
0.034180	0.15520
0.031021	0.15524
0.033157	0.15526
0.032135	0.15529
0.033661	0.15531
0.031128	0.15531
0.032654	0.15531
0.033051	0.15531
0.030914	0.15531
0.032654	0.15531
0.030716	0.15531
0.033356	0.15533
0.034683	0.15533
0.032349	0.15533
0.030716	0.15533
0.031738	0.15533
0.031937	0.15533
0.031525	0.15533
0.032745	0.15533
0.032547	0.15533
0.033264	0.15533
0.032135	0.15533
0.030609	0.15533
0.031631	0.15533
0.031433	0.15535
0.033157	0.15535
0.033157	0.15537
0.033264	0.15539
0.032043	0.15541
0.030518	0.15543
0.033157	0.15545
0.031525	0.15547
0.034271	0.15549
0.032349	0.15553
0.030197	0.15555
0.033463	0.15557
0.033661	0.15563
0.030914	0.15571
0.032349	0.15579
0.031021	0.15589
0.033966	0.15597
0.029694	0.15606
0.031830	0.15614
0.032852	0.15622
0.032654	0.15628
0.031021	0.15636
0.032242	0.15644
0.030716	0.15650
0.032852	0.15654
0.031021	0.15660
0.033157	0.15662
0.030823	0.15666
0.032959	0.15670
0.032654	0.15672
0.030716	0.15673
0.033463	0.15675
0.033875	0.15675
0.031830	0.15677
0.031219	0.15679
0.032852	0.15681
0.032043	0.15683
0.030197	0.15685
0.033264	0.15687
0.032959	0.15689
0.032135	0.15691
0.033356	0.15691
0.033768	0.15693
0.031631	0.15695
0.034485	0.15697
0.032547	0.15699
0.030609	0.15703
0.032852	0.15705
0.032959	0.15707
0.032547	0.15709
0.029999	0.15711
0.033661	0.15713
0.031128	0.15713
0.032654	0.15717
0.031433	0.15719
0.032745	0.15723
0.034073	0.15727
0.032440	0.15733
0.030609	0.15737
0.030106	0.15743
0.033264	0.15746
0.031326	0.15752
0.030716	0.15756
0.032654	0.15762
0.031830	0.15768
0.032135	0.15772
0.030518	0.15778
0.033264	0.15784
0.032959	0.15790
0.031128	0.15798
0.032440	0.15808
0.032654	0.15817
0.033569	0.15827
0.032547	0.15835
0.031128	0.15845
0.031937	0.15853
0.033966	0.15863
0.030716	0.15875
0.033463	0.15887
0.032654	0.15896
0.031128	0.15904
0.032547	0.15912
0.031937	0.15918
0.031021	0.15924
0.034073	0.15928
0.033264	0.15930
0.030716	0.15932
	0.15932
	0.15934
	0.15934
	0.15934
	0.15934
	0.15934
